Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Policy Duration Days,Policy Duration Category,Active Policy Flag,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
CUST89945576,Ivan Kim,Male,82,"Physicist, medical",Married,"New Nancyfurt, Missouri, 42764",56+,1,1,Senior Adult,POL87577770,Auto,35721,1216.41,2022-02-13,2026-12-19,Quarterly,Terminated,1770,Long Term,0,AGT44617605,Renewed,2,13,0,Low Risk,0,Loyal
CUST89945576,Ivan Kim,Male,82,"Physicist, medical",Married,"New Nancyfurt, Missouri, 42764",56+,1,1,Senior Adult,POL45349896,Health,497721,1968.25,2022-05-28,2024-06-28,Annually,Terminated,762,Medium Term,0,AGT57352286,Renewed,48,7,0,Low Risk,0,Loyal
CUST00457976,Paula Reyes,Other,46,Personnel officer,Widowed,"Deniseport, Hawaii, 97739",46-55,0,0,Middle Age,POL22302710,Auto,104109,1110.15,2023-04-27,2027-04-10,Quarterly,Terminated,1444,Long Term,0,AGT84540516,Not Renewed,6,76,1,High Risk,1,Churned
CUST00457976,Paula Reyes,Other,46,Personnel officer,Widowed,"Deniseport, Hawaii, 97739",46-55,0,0,Middle Age,POL77958772,Health,321807,673.23,2024-06-18,2027-05-06,Quarterly,Active,1052,Medium Term,1,AGT35694138,Pending,44,96,1,High Risk,1,At Risk
CUST00457976,Paula Reyes,Other,46,Personnel officer,Widowed,"Deniseport, Hawaii, 97739",46-55,0,0,Middle Age,POL60130664,Auto,447131,269.66,2020-08-30,2022-07-05,Quarterly,Lapsed,674,Medium Term,0,AGT82876518,Renewed,37,26,0,Low Risk,0,Loyal
CUST00457976,Paula Reyes,Other,46,Personnel officer,Widowed,"Deniseport, Hawaii, 97739",46-55,0,0,Middle Age,POL38746180,Life,151188,1951.81,2018-04-15,2026-05-02,Annually,Active,2939,Long Term,1,AGT92168244,Not Renewed,24,16,0,Low Risk,0,Churned
CUST35883503,George Dean,Other,37,Music therapist,Married,"South Brentton, Alabama, 93683",36-45,1,0,Middle Age,POL18936768,Health,93577,837.41,2019-12-25,2023-08-13,Quarterly,Lapsed,1327,Long Term,0,AGT95692283,Not Renewed,18,78,1,High Risk,1,Churned
CUST89386367,Joshua Bright,Other,82,Advice worker,Single,"Lake Danieltown, Nebraska, 12215",56+,0,1,Senior Adult,POL08383719,Auto,313577,1623.87,2024-04-05,2030-08-02,Annually,Lapsed,2310,Long Term,0,AGT23792599,Renewed,31,15,0,Low Risk,0,Loyal
CUST89386367,Joshua Bright,Other,82,Advice worker,Single,"Lake Danieltown, Nebraska, 12215",56+,0,1,Senior Adult,POL72131385,Auto,429703,1096.48,2018-07-14,2024-10-29,Monthly,Lapsed,2299,Long Term,0,AGT68351380,Renewed,4,64,0,High Risk,0,Loyal
CUST89386367,Joshua Bright,Other,82,Advice worker,Single,"Lake Danieltown, Nebraska, 12215",56+,0,1,Senior Adult,POL75540698,Auto,273675,869.46,2020-05-03,2030-02-12,Monthly,Terminated,3572,Long Term,0,AGT00257096,Pending,9,71,1,High Risk,1,At Risk
CUST94455292,Daniel Roach,Male,76,Quantity surveyor,Married,"Chadfurt, North Carolina, 84907",56+,1,1,Senior Adult,POL59886107,Life,475325,1530.15,2021-11-15,2030-09-17,Annually,Active,3228,Long Term,1,AGT16005062,Not Renewed,12,45,0,Medium Risk,0,Churned
CUST94455292,Daniel Roach,Male,76,Quantity surveyor,Married,"Chadfurt, North Carolina, 84907",56+,1,1,Senior Adult,POL41060251,Life,425808,1502.7,2023-09-30,2031-04-28,Quarterly,Active,2767,Long Term,1,AGT98838305,Renewed,24,85,1,High Risk,1,Loyal
CUST14766617,Tracy Shannon,Male,34,"Engineer, automotive",Single,"Jenniferburgh, Utah, 94507",26-35,0,0,Middle Age,POL46408344,Property,17503,621.27,2015-08-28,2022-08-23,Monthly,Lapsed,2552,Long Term,0,AGT86102098,Not Renewed,3,89,1,High Risk,1,Churned
CUST32399051,Jeanette Andrews,Male,70,Energy manager,Divorced,"Javierchester, Maryland, 46618",56+,0,1,Senior Adult,POL14844757,Life,136471,612.01,2020-04-22,2025-03-11,Monthly,Terminated,1784,Long Term,0,AGT67681724,Renewed,50,65,0,High Risk,0,Loyal
CUST40040643,Gina Schwartz,Other,77,Video editor,Single,"Andersonborough, Missouri, 06038",56+,0,1,Senior Adult,POL75237627,Auto,460170,941.47,2021-08-02,2028-04-27,Annually,Lapsed,2460,Long Term,0,AGT19949357,Not Renewed,4,1,0,Low Risk,0,Churned
CUST84918997,Tiffany Lane,Other,84,Research scientist (physical sciences),Widowed,"Gabrielbury, Texas, 72304",56+,0,1,Senior Adult,POL38530404,Auto,189813,144.14,2017-02-14,2019-08-08,Quarterly,Lapsed,905,Medium Term,0,AGT52795669,Renewed,20,48,0,Medium Risk,0,Loyal
CUST49589480,Javier Young,Male,27,Water engineer,Widowed,"Port Michellehaven, Michigan, 56799",26-35,0,0,Young Adult,POL57020176,Auto,156173,782.9,2019-11-26,2025-07-04,Quarterly,Active,2047,Long Term,1,AGT54092148,Pending,33,86,1,High Risk,1,At Risk
CUST81230725,Mary Ward,Female,73,Ambulance person,Widowed,"North Juliaberg, Nebraska, 12538",56+,0,1,Senior Adult,POL84274065,Property,422709,1612.89,2019-01-26,2020-08-14,Annually,Lapsed,566,Medium Term,0,AGT35536138,Renewed,50,27,0,Low Risk,0,Loyal
CUST81230725,Mary Ward,Female,73,Ambulance person,Widowed,"North Juliaberg, Nebraska, 12538",56+,0,1,Senior Adult,POL17800247,Life,393154,573.45,2023-03-08,2030-05-17,Monthly,Active,2627,Long Term,1,AGT90804985,Not Renewed,4,69,0,High Risk,0,Churned
CUST81230725,Mary Ward,Female,73,Ambulance person,Widowed,"North Juliaberg, Nebraska, 12538",56+,0,1,Senior Adult,POL02523874,Property,181122,184.95,2018-03-18,2019-03-29,Quarterly,Active,376,Medium Term,1,AGT39111510,Renewed,15,67,0,High Risk,0,Loyal
CUST81230725,Mary Ward,Female,73,Ambulance person,Widowed,"North Juliaberg, Nebraska, 12538",56+,0,1,Senior Adult,POL03389075,Health,35457,1138.84,2015-08-06,2024-01-10,Monthly,Terminated,3079,Long Term,0,AGT03161643,Renewed,24,61,0,High Risk,0,Loyal
CUST81230725,Mary Ward,Female,73,Ambulance person,Widowed,"North Juliaberg, Nebraska, 12538",56+,0,1,Senior Adult,POL45017081,Auto,111134,282.8,2016-09-12,2018-07-03,Annually,Active,659,Medium Term,1,AGT31710463,Pending,45,97,1,High Risk,1,At Risk
CUST12138999,Kelly Williams,Other,25,Agricultural consultant,Divorced,"North Courtneyview, Iowa, 53775",18-25,0,0,Young Adult,POL84960859,Health,300735,466.83,2019-08-07,2023-12-14,Monthly,Terminated,1590,Long Term,0,AGT90963317,Renewed,40,81,1,High Risk,1,Loyal
CUST12138999,Kelly Williams,Other,25,Agricultural consultant,Divorced,"North Courtneyview, Iowa, 53775",18-25,0,0,Young Adult,POL40777572,Auto,266278,1503.92,2024-06-27,2025-12-01,Monthly,Terminated,522,Medium Term,0,AGT97641704,Not Renewed,26,38,0,Medium Risk,0,Churned
CUST27928402,Lori Smith,Female,60,Field seismologist,Divorced,"Lake Patrick, Colorado, 55221",56+,0,1,Senior Adult,POL82419107,Auto,90148,1778.29,2016-01-10,2023-12-04,Annually,Active,2885,Long Term,1,AGT47619095,Renewed,15,37,0,Medium Risk,0,Loyal
CUST79209776,Daniel Flores,Male,74,"Surveyor, mining",Divorced,"North Maryton, Virginia, 56646",56+,0,1,Senior Adult,POL47746919,Life,232242,865.7,2017-07-10,2020-03-22,Monthly,Active,986,Medium Term,1,AGT52795756,Not Renewed,20,66,0,High Risk,0,Churned
CUST77060083,Taylor Maynard,Male,47,Counsellor,Single,"Carrburgh, Georgia, 86468",46-55,0,0,Middle Age,POL21189445,Life,351720,1741.87,2023-01-08,2024-11-22,Quarterly,Terminated,684,Medium Term,0,AGT29563787,Renewed,4,19,0,Low Risk,0,Loyal
CUST77060083,Taylor Maynard,Male,47,Counsellor,Single,"Carrburgh, Georgia, 86468",46-55,0,0,Middle Age,POL67451011,Life,292942,974.43,2015-01-06,2024-05-31,Quarterly,Active,3433,Long Term,1,AGT92319553,Not Renewed,7,65,0,High Risk,0,Churned
CUST77060083,Taylor Maynard,Male,47,Counsellor,Single,"Carrburgh, Georgia, 86468",46-55,0,0,Middle Age,POL00994275,Health,15635,1673.53,2016-07-19,2017-09-24,Monthly,Terminated,432,Medium Term,0,AGT16502801,Pending,40,59,0,Medium Risk,0,At Risk
CUST19900410,George Simmons,Other,27,"Nurse, adult",Divorced,"Clarkfort, Alabama, 58355",26-35,0,0,Young Adult,POL55938009,Property,162467,854.18,2018-04-22,2019-11-22,Annually,Terminated,579,Medium Term,0,AGT22669682,Not Renewed,11,12,0,Low Risk,0,Churned
CUST19900410,George Simmons,Other,27,"Nurse, adult",Divorced,"Clarkfort, Alabama, 58355",26-35,0,0,Young Adult,POL84542810,Life,219866,437.25,2022-02-20,2028-12-22,Monthly,Lapsed,2497,Long Term,0,AGT96059140,Pending,8,6,0,Low Risk,0,At Risk
CUST03743893,Ryan Miller,Other,31,Toxicologist,Divorced,"North Marymouth, Indiana, 18667",26-35,0,0,Middle Age,POL20394281,Life,21111,1604.2,2017-10-21,2022-12-28,Monthly,Terminated,1894,Long Term,0,AGT12122721,Renewed,16,2,0,Low Risk,0,Loyal
CUST90124222,Mark Clay,Female,53,Consulting civil engineer,Divorced,"Duncantown, Alabama, 27977",46-55,0,0,Senior Adult,POL39946670,Auto,143312,200.69,2024-01-12,2028-03-24,Monthly,Lapsed,1533,Long Term,0,AGT82644856,Pending,7,64,0,High Risk,0,At Risk
CUST27766368,Cheryl Bell,Female,43,Ship broker,Married,"Port Melissaville, Arizona, 79701",36-45,1,0,Middle Age,POL34904099,Health,272809,1124.44,2020-06-12,2026-03-05,Annually,Terminated,2092,Long Term,0,AGT37188655,Renewed,31,41,0,Medium Risk,0,Loyal
CUST27766368,Cheryl Bell,Female,43,Ship broker,Married,"Port Melissaville, Arizona, 79701",36-45,1,0,Middle Age,POL96600998,Auto,104087,1445.1,2015-03-25,2018-08-16,Monthly,Active,1240,Long Term,1,AGT45292127,Renewed,37,99,1,High Risk,1,Loyal
CUST36078159,Patricia Ross,Female,21,International aid/development worker,Widowed,"Lake Aaron, Pennsylvania, 68346",18-25,0,0,Young Adult,POL14765103,Life,221346,1562.37,2020-02-24,2030-02-19,Annually,Lapsed,3648,Long Term,0,AGT12729141,Renewed,43,56,0,Medium Risk,0,Loyal
CUST36078159,Patricia Ross,Female,21,International aid/development worker,Widowed,"Lake Aaron, Pennsylvania, 68346",18-25,0,0,Young Adult,POL00517693,Auto,291030,315.17,2021-03-10,2026-09-26,Quarterly,Lapsed,2026,Long Term,0,AGT44761865,Pending,18,9,0,Low Risk,0,At Risk
CUST72861108,Douglas Perez,Other,42,Government social research officer,Married,"Barronview, North Dakota, 34868",36-45,1,0,Middle Age,POL86348344,Health,54939,1452.43,2016-05-16,2018-07-26,Monthly,Terminated,801,Medium Term,0,AGT63101793,Not Renewed,37,51,0,Medium Risk,0,Churned
CUST02686696,Sharon Myers,Female,76,Aeronautical engineer,Widowed,"Lucasshire, North Dakota, 95336",56+,0,1,Senior Adult,POL17842339,Life,345521,1398.13,2017-10-12,2019-08-12,Monthly,Terminated,669,Medium Term,0,AGT82294030,Renewed,12,51,0,Medium Risk,0,Loyal
CUST02686696,Sharon Myers,Female,76,Aeronautical engineer,Widowed,"Lucasshire, North Dakota, 95336",56+,0,1,Senior Adult,POL99936607,Auto,396888,1680.94,2017-08-21,2026-03-13,Monthly,Active,3126,Long Term,1,AGT83424131,Pending,50,66,0,High Risk,0,At Risk
CUST64051127,Virginia Johnson,Other,20,"Scientist, research (physical sciences)",Divorced,"Leeberg, Connecticut, 13920",18-25,0,0,Young Adult,POL59501098,Auto,220113,566.75,2022-10-24,2029-08-07,Quarterly,Terminated,2479,Long Term,0,AGT40962830,Not Renewed,40,9,0,Low Risk,0,Churned
CUST60983430,George Burke,Other,47,Call centre manager,Divorced,"Port Bradleyhaven, Michigan, 74208",46-55,0,0,Middle Age,POL04530162,Life,418600,976.51,2017-12-09,2022-01-26,Monthly,Lapsed,1509,Long Term,0,AGT14540521,Pending,21,30,0,Low Risk,0,At Risk
CUST97654101,Nicholas Powell,Other,26,Passenger transport manager,Divorced,"New Cheryl, Hawaii, 90900",26-35,0,0,Young Adult,POL09750798,Property,422933,124.22,2016-10-25,2023-10-20,Monthly,Lapsed,2551,Long Term,0,AGT61322860,Pending,41,64,0,High Risk,0,At Risk
CUST97654101,Nicholas Powell,Other,26,Passenger transport manager,Divorced,"New Cheryl, Hawaii, 90900",26-35,0,0,Young Adult,POL35283143,Health,462448,751.07,2024-11-15,2027-05-22,Monthly,Terminated,918,Medium Term,0,AGT28245623,Renewed,45,9,0,Low Risk,0,Loyal
CUST17544947,Melissa Rivera,Other,30,Records manager,Divorced,"East Stephaniefurt, Oklahoma, 38408",26-35,0,0,Young Adult,POL07053909,Health,161475,1131.12,2022-07-27,2028-02-19,Monthly,Terminated,2033,Long Term,0,AGT07494892,Pending,13,99,1,High Risk,1,At Risk
CUST17544947,Melissa Rivera,Other,30,Records manager,Divorced,"East Stephaniefurt, Oklahoma, 38408",26-35,0,0,Young Adult,POL86890782,Life,43783,1963.9,2022-02-23,2025-09-29,Annually,Lapsed,1314,Long Term,0,AGT94830688,Renewed,42,59,0,Medium Risk,0,Loyal
CUST17544947,Melissa Rivera,Other,30,Records manager,Divorced,"East Stephaniefurt, Oklahoma, 38408",26-35,0,0,Young Adult,POL89939976,Health,367300,546.2,2024-09-14,2031-07-10,Monthly,Lapsed,2490,Long Term,0,AGT42820043,Pending,13,66,0,High Risk,0,At Risk
CUST22739741,Teresa Stone,Other,34,"Scientist, product/process development",Divorced,"Alanborough, Nevada, 35026",26-35,0,0,Middle Age,POL68840569,Property,119506,971.98,2017-02-13,2024-06-11,Annually,Terminated,2675,Long Term,0,AGT27964540,Pending,39,93,1,High Risk,1,At Risk
CUST42777695,Kristin Leblanc,Male,52,"Engineer, maintenance",Widowed,"Lake Danielle, Florida, 02108",46-55,0,0,Senior Adult,POL84343531,Auto,349322,495.45,2020-11-12,2029-03-03,Monthly,Lapsed,3033,Long Term,0,AGT18795535,Pending,28,55,0,Medium Risk,0,At Risk
CUST89597330,Daniel Lee,Other,38,Illustrator,Single,"South Robin, Kansas, 94681",36-45,0,0,Middle Age,POL91903305,Auto,376246,1042.69,2020-10-25,2029-07-13,Quarterly,Terminated,3183,Long Term,0,AGT36934710,Renewed,16,28,0,Low Risk,0,Loyal
CUST13242806,Lisa Gordon,Female,34,"Engineer, communications",Single,"Port Sarahshire, West Virginia, 85356",26-35,0,0,Middle Age,POL33832316,Property,464283,1985.13,2016-10-07,2021-09-06,Annually,Lapsed,1795,Long Term,0,AGT81833409,Pending,20,25,0,Low Risk,0,At Risk
CUST86791210,Joanna Decker,Male,65,Commercial art gallery manager,Widowed,"New Kristen, Wisconsin, 16337",56+,0,1,Senior Adult,POL64086911,Auto,157450,1685.42,2018-09-19,2028-06-02,Monthly,Terminated,3544,Long Term,0,AGT71367337,Not Renewed,3,81,1,High Risk,1,Churned
CUST27860794,Nicolas Harrington,Male,84,Fast food restaurant manager,Widowed,"Port Raymondborough, Missouri, 47484",56+,0,1,Senior Adult,POL24090621,Life,368150,904.34,2024-11-09,2032-06-18,Annually,Terminated,2778,Long Term,0,AGT95038398,Pending,29,96,1,High Risk,1,At Risk
CUST27860794,Nicolas Harrington,Male,84,Fast food restaurant manager,Widowed,"Port Raymondborough, Missouri, 47484",56+,0,1,Senior Adult,POL67932010,Health,467964,259.13,2017-06-24,2022-09-02,Monthly,Lapsed,1896,Long Term,0,AGT88655926,Pending,0,20,0,Low Risk,0,At Risk
CUST42778999,Daniel Jones,Other,60,"Engineer, maintenance",Married,"East Autumnview, Maryland, 21652",56+,1,1,Senior Adult,POL21410812,Life,187130,675.87,2016-11-08,2020-03-03,Annually,Active,1211,Long Term,1,AGT88782271,Renewed,44,99,1,High Risk,1,Loyal
CUST06037966,Tracey Reyes,Male,40,"Lecturer, higher education",Divorced,"Port Jennifer, Oregon, 35726",36-45,0,0,Middle Age,POL78314103,Auto,188741,1214.69,2015-11-13,2025-01-16,Monthly,Terminated,3352,Long Term,0,AGT00029799,Not Renewed,4,26,0,Low Risk,0,Churned
CUST06037966,Tracey Reyes,Male,40,"Lecturer, higher education",Divorced,"Port Jennifer, Oregon, 35726",36-45,0,0,Middle Age,POL92087266,Life,342373,135.41,2016-04-27,2020-10-07,Annually,Lapsed,1624,Long Term,0,AGT85911755,Renewed,31,64,0,High Risk,0,Loyal
CUST80169010,Sandra Armstrong,Male,81,Environmental manager,Divorced,"West Jasonview, North Carolina, 48844",56+,0,1,Senior Adult,POL46926974,Property,303084,242.57,2016-10-05,2021-09-25,Quarterly,Terminated,1816,Long Term,0,AGT78908810,Not Renewed,37,29,0,Low Risk,0,Churned
CUST04003999,Jennifer James,Male,23,Data processing manager,Divorced,"New David, Illinois, 18423",18-25,0,0,Young Adult,POL73721889,Health,342812,1486.96,2023-10-18,2027-09-09,Annually,Terminated,1422,Long Term,0,AGT01801260,Pending,42,21,0,Low Risk,0,At Risk
CUST29339598,Matthew Blair,Other,33,Purchasing manager,Divorced,"East Jeremyfurt, New Hampshire, 76130",26-35,0,0,Middle Age,POL83558215,Health,331539,230.44,2024-04-03,2029-03-18,Quarterly,Terminated,1810,Long Term,0,AGT55926221,Renewed,19,12,0,Low Risk,0,Loyal
CUST29339598,Matthew Blair,Other,33,Purchasing manager,Divorced,"East Jeremyfurt, New Hampshire, 76130",26-35,0,0,Middle Age,POL84231010,Health,358801,652.56,2016-08-05,2019-01-21,Annually,Active,899,Medium Term,1,AGT46778785,Renewed,3,70,1,High Risk,1,Loyal
CUST90669392,Jason Johnson,Female,76,"Clinical scientist, histocompatibility and immunogenetics",Married,"South Kelly, Washington, 21141",56+,1,1,Senior Adult,POL39297512,Life,189782,138.92,2021-10-02,2029-09-17,Monthly,Active,2907,Long Term,1,AGT59011578,Renewed,25,71,1,High Risk,1,Loyal
CUST98943476,John Morrison,Female,76,"Horticulturist, commercial",Divorced,"West Ashley, New Mexico, 22084",56+,0,1,Senior Adult,POL75052846,Health,68866,590.72,2022-07-12,2031-07-03,Monthly,Terminated,3278,Long Term,0,AGT26200980,Renewed,15,54,0,Medium Risk,0,Loyal
CUST98943476,John Morrison,Female,76,"Horticulturist, commercial",Divorced,"West Ashley, New Mexico, 22084",56+,0,1,Senior Adult,POL72707891,Auto,92292,939.75,2019-09-19,2021-06-16,Quarterly,Terminated,636,Medium Term,0,AGT44439564,Renewed,40,84,1,High Risk,1,Loyal
CUST98943476,John Morrison,Female,76,"Horticulturist, commercial",Divorced,"West Ashley, New Mexico, 22084",56+,0,1,Senior Adult,POL08724015,Property,292917,1135.41,2015-08-09,2021-01-10,Monthly,Terminated,1981,Long Term,0,AGT38615209,Not Renewed,34,77,1,High Risk,1,Churned
CUST66213193,James Hughes,Other,49,Public relations officer,Married,"Archermouth, New Mexico, 67881",46-55,1,0,Middle Age,POL82947020,Auto,481614,1973.01,2016-05-17,2018-08-28,Quarterly,Active,833,Medium Term,1,AGT36687186,Pending,14,3,0,Low Risk,0,At Risk
CUST66213193,James Hughes,Other,49,Public relations officer,Married,"Archermouth, New Mexico, 67881",46-55,1,0,Middle Age,POL67718623,Life,168980,1603.36,2017-03-07,2019-01-02,Monthly,Terminated,666,Medium Term,0,AGT68037540,Not Renewed,45,4,0,Low Risk,0,Churned
CUST89603721,Nicole Ford,Male,27,Architect,Divorced,"Karenchester, Texas, 69191",26-35,0,0,Young Adult,POL03911421,Health,196164,226.69,2017-07-10,2023-01-06,Monthly,Terminated,2006,Long Term,0,AGT07975754,Not Renewed,9,3,0,Low Risk,0,Churned
CUST89603721,Nicole Ford,Male,27,Architect,Divorced,"Karenchester, Texas, 69191",26-35,0,0,Young Adult,POL67293726,Property,202274,1404.28,2021-06-29,2029-06-15,Annually,Lapsed,2908,Long Term,0,AGT55112629,Renewed,7,91,1,High Risk,1,Loyal
CUST55344519,Bryan Allen,Female,29,Civil Service administrator,Divorced,"Thompsonville, Rhode Island, 57344",26-35,0,0,Young Adult,POL27806251,Property,436672,1273.79,2018-12-27,2024-08-21,Monthly,Lapsed,2064,Long Term,0,AGT43228742,Not Renewed,31,42,0,Medium Risk,0,Churned
CUST55344519,Bryan Allen,Female,29,Civil Service administrator,Divorced,"Thompsonville, Rhode Island, 57344",26-35,0,0,Young Adult,POL93708978,Auto,103647,255.8,2024-07-08,2033-01-06,Quarterly,Terminated,3104,Long Term,0,AGT36681223,Pending,49,15,0,Low Risk,0,At Risk
CUST62402125,Evan Thomas,Female,47,Field trials officer,Divorced,"New Antonioberg, Kansas, 16766",46-55,0,0,Middle Age,POL73764767,Auto,103078,505.98,2020-12-17,2024-03-13,Annually,Terminated,1182,Long Term,0,AGT16670057,Not Renewed,32,61,0,High Risk,0,Churned
CUST62402125,Evan Thomas,Female,47,Field trials officer,Divorced,"New Antonioberg, Kansas, 16766",46-55,0,0,Middle Age,POL80932118,Health,340591,101.34,2024-01-11,2031-08-08,Monthly,Active,2766,Long Term,1,AGT15560664,Renewed,13,83,1,High Risk,1,Loyal
CUST10333438,Pam Roberts,Male,61,Ergonomist,Single,"Englishbury, New York, 87337",56+,0,1,Senior Adult,POL23666757,Life,376568,1569.66,2021-11-21,2029-01-10,Monthly,Terminated,2607,Long Term,0,AGT80365085,Pending,34,72,1,High Risk,1,At Risk
CUST10333438,Pam Roberts,Male,61,Ergonomist,Single,"Englishbury, New York, 87337",56+,0,1,Senior Adult,POL49437324,Health,119754,334.83,2018-05-15,2021-01-19,Quarterly,Terminated,980,Medium Term,0,AGT65700771,Renewed,11,17,0,Low Risk,0,Loyal
CUST67171307,Howard Grant,Male,76,"Nurse, learning disability",Widowed,"Port Andrea, West Virginia, 22558",56+,0,1,Senior Adult,POL25208231,Life,152373,872.09,2017-09-06,2019-03-21,Annually,Terminated,561,Medium Term,0,AGT42090239,Pending,25,35,0,Medium Risk,0,At Risk
CUST67171307,Howard Grant,Male,76,"Nurse, learning disability",Widowed,"Port Andrea, West Virginia, 22558",56+,0,1,Senior Adult,POL99668251,Auto,94791,1512.6,2015-07-31,2018-01-14,Monthly,Terminated,898,Medium Term,0,AGT43149093,Not Renewed,19,52,0,Medium Risk,0,Churned
CUST67171307,Howard Grant,Male,76,"Nurse, learning disability",Widowed,"Port Andrea, West Virginia, 22558",56+,0,1,Senior Adult,POL45060689,Life,141772,236.5,2024-03-02,2025-04-19,Annually,Lapsed,413,Medium Term,0,AGT96387756,Not Renewed,50,93,1,High Risk,1,Churned
CUST67171307,Howard Grant,Male,76,"Nurse, learning disability",Widowed,"Port Andrea, West Virginia, 22558",56+,0,1,Senior Adult,POL69533983,Property,210647,845.51,2016-05-13,2020-03-01,Monthly,Terminated,1388,Long Term,0,AGT78671226,Renewed,34,22,0,Low Risk,0,Loyal
CUST34020568,Shannon Mitchell,Male,27,Geoscientist,Widowed,"Port Karashire, Alaska, 89447",26-35,0,0,Young Adult,POL20819230,Health,306927,1028.51,2022-06-29,2029-08-26,Annually,Terminated,2615,Long Term,0,AGT56229349,Renewed,29,95,1,High Risk,1,Loyal
CUST64614760,Johnny Williams,Female,79,"Therapist, nutritional",Married,"Greenchester, Hawaii, 21682",56+,1,1,Senior Adult,POL14909944,Auto,471997,510.63,2020-06-11,2024-03-05,Quarterly,Lapsed,1363,Long Term,0,AGT29722634,Renewed,39,82,1,High Risk,1,Loyal
CUST59559298,Donna Hoover,Male,76,Quality manager,Divorced,"New Sarahton, Ohio, 55093",56+,0,1,Senior Adult,POL72333651,Auto,19652,1431.27,2016-12-12,2026-11-26,Annually,Terminated,3636,Long Term,0,AGT80165018,Pending,46,80,1,High Risk,1,At Risk
CUST59559298,Donna Hoover,Male,76,Quality manager,Divorced,"New Sarahton, Ohio, 55093",56+,0,1,Senior Adult,POL76204779,Life,417588,1375.68,2024-03-26,2025-09-11,Annually,Lapsed,534,Medium Term,0,AGT04848474,Not Renewed,5,84,1,High Risk,1,Churned
CUST59559298,Donna Hoover,Male,76,Quality manager,Divorced,"New Sarahton, Ohio, 55093",56+,0,1,Senior Adult,POL67788128,Health,376870,1500.06,2023-07-19,2028-03-06,Annually,Lapsed,1692,Long Term,0,AGT58796255,Not Renewed,0,60,0,Medium Risk,0,Churned
CUST82342677,Julia Smith,Other,32,Armed forces logistics/support/administrative officer,Married,"Port Deborah, Florida, 33467",26-35,1,0,Middle Age,POL34787590,Auto,398931,1916.87,2022-01-25,2030-05-26,Quarterly,Lapsed,3043,Long Term,0,AGT69535902,Pending,18,20,0,Low Risk,0,At Risk
CUST19811172,Laurie York,Female,85,Occupational therapist,Widowed,"Castilloville, Montana, 16747",56+,0,1,Senior Adult,POL14267045,Health,324425,231.24,2019-08-06,2025-02-14,Monthly,Lapsed,2019,Long Term,0,AGT31903078,Renewed,31,24,0,Low Risk,0,Loyal
CUST19811172,Laurie York,Female,85,Occupational therapist,Widowed,"Castilloville, Montana, 16747",56+,0,1,Senior Adult,POL14072112,Health,395595,108.27,2016-12-23,2019-06-26,Monthly,Active,915,Medium Term,1,AGT89416734,Renewed,46,3,0,Low Risk,0,Loyal
CUST19811172,Laurie York,Female,85,Occupational therapist,Widowed,"Castilloville, Montana, 16747",56+,0,1,Senior Adult,POL86384869,Health,144771,797.18,2017-11-23,2026-08-15,Quarterly,Terminated,3187,Long Term,0,AGT05245704,Pending,1,65,0,High Risk,0,At Risk
CUST40917837,Kayla Duncan,Male,31,Naval architect,Widowed,"Eatonshire, North Dakota, 68100",26-35,0,0,Middle Age,POL56816582,Health,81051,135.1,2022-09-17,2025-11-28,Monthly,Lapsed,1168,Long Term,0,AGT46027126,Pending,6,14,0,Low Risk,0,At Risk
CUST81146661,Wendy Robertson,Female,52,Industrial buyer,Married,"New Brian, Idaho, 30827",46-55,1,0,Senior Adult,POL15359444,Life,294769,1229.77,2021-06-24,2026-01-18,Monthly,Active,1669,Long Term,1,AGT56507346,Pending,42,64,0,High Risk,0,At Risk
CUST86957645,Molly Hodges,Male,43,Medical technical officer,Married,"Reedmouth, Michigan, 87905",36-45,1,0,Middle Age,POL41338647,Auto,292014,1742.43,2023-02-16,2025-10-10,Monthly,Active,967,Medium Term,1,AGT67266388,Renewed,26,46,0,Medium Risk,0,Loyal
CUST28101646,Andrew Knight,Female,22,Armed forces logistics/support/administrative officer,Widowed,"Tiffanystad, Virginia, 16492",18-25,0,0,Young Adult,POL69526791,Property,303978,1990.14,2015-02-16,2021-08-25,Monthly,Lapsed,2382,Long Term,0,AGT53043808,Not Renewed,8,21,0,Low Risk,0,Churned
CUST28101646,Andrew Knight,Female,22,Armed forces logistics/support/administrative officer,Widowed,"Tiffanystad, Virginia, 16492",18-25,0,0,Young Adult,POL24855714,Property,162025,556.51,2018-10-07,2024-11-09,Annually,Terminated,2225,Long Term,0,AGT06449774,Renewed,50,16,0,Low Risk,0,Loyal
CUST28392965,David Gross,Other,79,"Scientist, forensic",Married,"East Troy, Ohio, 89858",56+,1,1,Senior Adult,POL70589278,Auto,195714,1124.93,2020-06-27,2022-12-12,Annually,Terminated,898,Medium Term,0,AGT32732651,Pending,38,63,0,High Risk,0,At Risk
